Bootstrap_iteration,F1,AUROC,AUPRC,MCC,Median_r,1-TVD,Cosine
2810,0.6980178251180095,0.8841217687045693,0.8018248981657801,0.5473936172603991,0.6128434552011894,0.6212922916492987,0.7576066376066957
2811,0.7791745220516214,0.9248982563610318,0.879658109660355,0.6434077814340896,0.6816003993100908,0.6608749705812837,0.8016252461641731
2812,0.7060836924747138,0.8987035167763239,0.8286536641296958,0.5731340638822382,0.5805485711956234,0.6091818393674812,0.7357060159372946
2813,0.7396666795931494,0.9107127198528371,0.826190516388558,0.6167463362292417,0.6392324071759987,0.6456721300750086,0.7823318363936692
2814,0.7950547157026303,0.9398985719676426,0.8966036522867308,0.6847421217103629,0.6765442170751803,0.6590214642243468,0.791211297619216
2815,0.7392404287325414,0.9078020008466542,0.8450279278873948,0.6001497496098062,0.6191754606913253,0.6098270796848211,0.7441325231108763
2816,0.7518486959845816,0.9215790890479927,0.8680395308440171,0.6172211767393904,0.6304443799360969,0.638733731138976,0.7724579767593505
2817,0.6984101833653217,0.8894195537072759,0.8134822614068344,0.5468440315695787,0.5767623104277128,0.5998541917552271,0.7159205727219282
2818,0.7088036301764898,0.9012318937020005,0.830320471264759,0.5793159370457029,0.5743112236768277,0.6073832157565597,0.753412107844541
2819,0.7342982239469786,0.9127010544380028,0.8435745390677177,0.6075918508147075,0.5965623046523075,0.6039644291254241,0.7568515460487244
2820,0.7585383601392873,0.92395339090059,0.8583984589796063,0.6341534616209521,0.6521212010162432,0.6288936682955699,0.7584276923792295
2821,0.7335366301309895,0.9070075279529756,0.8534753562763748,0.606082836853302,0.6009323258993156,0.6133743225486578,0.7505681958850652
2822,0.7256965920146999,0.8967537802480344,0.836201775816397,0.577232191569577,0.5951979926055866,0.6000677068173064,0.736117923712323
2823,0.6948356855496246,0.8862750618754652,0.8173630791013252,0.5467735191834889,0.5653312732547765,0.5976721261696177,0.735104846656181
2824,0.7362740146227019,0.8984564776520949,0.8452122158461859,0.5695336051429564,0.5615543942639661,0.6018098419965424,0.7261369886869309
2825,0.7315238444666288,0.9014646932632058,0.840025953351929,0.588003170784749,0.5896400437370359,0.632225060967855,0.766117087215674
2826,0.763779813737492,0.9238296052920643,0.8759591707194981,0.6325119516387568,0.5893598622062857,0.6251883789168524,0.7672308660144163
2827,0.7141191969728424,0.8901757542636572,0.8262121005747017,0.570749885062414,0.5680377588471526,0.602567059820988,0.7360599746247065
2828,0.7858973010408367,0.9381311986998772,0.8914063773082356,0.6772764279183667,0.6972870730578293,0.6461662342898616,0.7686887348744703
2829,0.7191301162769368,0.9001097607574429,0.815405401666494,0.5917898940205922,0.6284671462185916,0.6261039989216284,0.756679141675773
2830,0.7446930084428565,0.9227144102623835,0.8653751703454451,0.6167704025234324,0.6215004783520202,0.6380686850857377,0.7950695989900464
2831,0.7189012085434209,0.8986961882161639,0.8438619954623708,0.5649898441690803,0.5752404628858129,0.6065611997338979,0.7534022119181852
2832,0.7232106170788678,0.9020223030928836,0.8332650523541371,0.5867021429037749,0.6213998020337694,0.6253647790917911,0.7632766046253675
2833,0.7381083169583279,0.9184049673451741,0.8574230720808396,0.6243294305924915,0.6065539805611253,0.6321134263088359,0.7703921967152012
2834,0.7111923928591659,0.887772993826158,0.8212704282023072,0.5652378153175279,0.5598747811517875,0.5922115952243511,0.7237056214943245
2835,0.7195808818467865,0.8874044377900645,0.8115168215059839,0.5627883318636644,0.5397965564989251,0.6149050333540251,0.7635251672263286
2836,0.6958932008616676,0.88717395848744,0.8107241070523207,0.5565895198418386,0.545241640371075,0.5905438557109199,0.718137951243204
2837,0.7143599925313447,0.9004302142388626,0.8217803381229591,0.5831786469656823,0.5973085134288362,0.6161052961136143,0.7552585661989432
2838,0.7374090821094901,0.9113010319962961,0.8444376493765229,0.6171486525692665,0.6387181738362591,0.6336279471704896,0.7743075104470034
2839,0.77210512245747,0.9160125258736747,0.8743174661809331,0.6402730050571647,0.6198919282576698,0.6432662823932768,0.7811775140613962
2840,0.7299473700833436,0.9027509897442477,0.841349461432456,0.589401652295352,0.5852722925867542,0.6185000920306324,0.7586950548019651
2841,0.7095312496977964,0.8769595106825547,0.8178956052623952,0.5527708482178108,0.6024578970098344,0.6017326495740635,0.7276388722361838
2842,0.7015781587036116,0.891356966628705,0.8064532064712254,0.5620623139024018,0.5811164892535229,0.6116788240931184,0.7369785879651884
2843,0.7314911370861793,0.9097117286200488,0.8442303835927684,0.5910577097626365,0.5687638839031055,0.630863566368734,0.7875065109981887
2844,0.7131294251680967,0.9009879701897423,0.8206703214256253,0.5731712039007503,0.5870591898518955,0.603020526355541,0.7443470763622122
2845,0.6913110933710745,0.87326511696374,0.8038263105015233,0.522171242789183,0.5815565174047437,0.5836961423113397,0.6947382391780398
2846,0.7424482915764031,0.928217942189649,0.8718637136342327,0.6340764708557924,0.6284595674370199,0.6480638558205483,0.7969393080871495
2847,0.7219296417059746,0.871463988133137,0.8127771723474158,0.5460395920533634,0.511810608258031,0.5669291753856871,0.6762018570998052
2848,0.6760009836509056,0.8806926824791023,0.7709827548922586,0.5235551345039823,0.5328045398993986,0.5760240440785918,0.7138721965451023
2849,0.7552501906055139,0.9269141087569631,0.859089444150772,0.6443943311254006,0.6844945879411485,0.6577455658756979,0.7898601496756837
2850,0.6851676052085651,0.8759851465916941,0.8052318443820419,0.5320752219606214,0.5368705319773441,0.5975378098317219,0.7297966555717277
2851,0.7368975961166598,0.9103406910613134,0.8514022778550437,0.5888464851641096,0.5919817441257921,0.6243323517477569,0.7592491040932134
2852,0.6991936848995555,0.8951504558215349,0.8178037362394301,0.5603532446366825,0.5944213478404974,0.6215473459131635,0.7768810338226346
2853,0.7338501056105653,0.9168567197439934,0.8510225465963165,0.6091808249233808,0.6043417215706203,0.6237092959485488,0.7672790886846446
2854,0.7106551117745572,0.9015717732598629,0.813627134808926,0.5846903168368441,0.6279428444733933,0.6416428520493604,0.7684457832922181
2855,0.7166423276163927,0.8910743772278003,0.8076452915680759,0.5763635504897203,0.5843542076807602,0.5888820640102633,0.721553706482258
2856,0.693265938945425,0.8898243444995423,0.7947190424822703,0.552232562143329,0.5975223840247348,0.6303258187367973,0.7614239243949348
2857,0.7541385074344518,0.9276585263526783,0.8611664235165222,0.6340850148419053,0.6232967374334061,0.6425204759544787,0.7709227173580677
2858,0.75076903345805,0.9142097851046344,0.8644308835114719,0.6199193440166098,0.5822716492556754,0.6213457173476736,0.767645371829157
2859,0.7361069258251052,0.9115322358649374,0.8425209833365287,0.61325631149264,0.6382758612885767,0.6302627340986919,0.753806269476675
2860,0.758813477122308,0.9230592002068624,0.863354412836886,0.6374401117367308,0.6663073304287079,0.658591903611812,0.7797251339657572
2861,0.7430804075670959,0.9164733714408834,0.8575604808946947,0.6118230008579271,0.6079619672317365,0.6376713355150398,0.7680620879864029
2862,0.707093869293842,0.903395142960665,0.8397696313823235,0.5721433228918396,0.6265764307294224,0.6040257163046073,0.7420327165183295
2863,0.727315133799722,0.8932703809581287,0.833152917534915,0.5812574491246288,0.553073662502285,0.6025281321748441,0.7220235424470113
2864,0.7695769810258443,0.9137049827720212,0.8820150094184301,0.6082465192364535,0.6196743630753898,0.6373674932934362,0.762502669161286
2865,0.7356595836545059,0.9156383275385577,0.8321250715925064,0.6148438159355769,0.6357571533196613,0.6355545454099383,0.7788103609336308
2866,0.7716659645691782,0.9397823311767864,0.8751082110371361,0.6620775206135109,0.6676072777630523,0.6542126263032942,0.7984000795997137
2867,0.7421420075781617,0.9078271326451839,0.8522603778412957,0.5970848997734814,0.5973720715476671,0.6283903026420827,0.7702556744057306
2868,0.7004056052703761,0.8905070869379099,0.8101820089799898,0.5705757339523447,0.5539533999605932,0.5905645315458263,0.7183372339377382
2869,0.7485664273668305,0.9092832653028927,0.855244255514652,0.6057654733021628,0.5687881136594666,0.633027976407238,0.7731011883289083
2870,0.7483681875176841,0.9341930424634788,0.8774873669241219,0.6329907481039496,0.6874088749825393,0.6709681304593426,0.8235580108334281
2871,0.6766740561712131,0.8963491932894901,0.7897403955349565,0.556712538163307,0.5844550011866794,0.6074355679544441,0.7519012598705272
2872,0.7028726435925955,0.8858015217112245,0.8258344340376638,0.5570997079930371,0.5815050466390437,0.602227790170504,0.7415098611252865
2873,0.7569106967491211,0.9264034622324854,0.8676494916603616,0.6423565656950969,0.6476741130879369,0.6470226714750968,0.7829774061350532
2874,0.7302763180893224,0.9221715774424619,0.8693418587676426,0.6118148813788822,0.6337677480608527,0.6246366583127086,0.7718058346475537
2875,0.6701801141248422,0.879176557703408,0.7806004616061003,0.5367013440225127,0.5315493690577813,0.5773942907804492,0.7122389855726781
2876,0.7300939257684146,0.9053836153777766,0.838669129724059,0.6057002730165353,0.5767568694465577,0.6348180206353572,0.7955662131731102
2877,0.738502361308895,0.9130659717186224,0.8562911264553831,0.6080080128482412,0.5514793513242243,0.6090684738515358,0.7408553506663401
2878,0.7125975866021765,0.9117491592565898,0.8315784434277602,0.5927124319726883,0.6050440361612341,0.6101903431650169,0.7471856506420974
2879,0.7735721433428816,0.9187686162419041,0.8714528990142625,0.6300182951022124,0.6332494496501814,0.6460181456974428,0.790371607177577
2880,0.7158368256872959,0.8862589950092359,0.8261124882636671,0.5752364264694309,0.5766139710860696,0.5898829406789206,0.7218480433092621
2881,0.7612722107443721,0.9260626900138083,0.8743277259979928,0.6275648259840811,0.6397548881738797,0.6307906150181284,0.762166212098121
2882,0.72767862787954,0.9050069933358793,0.8572081365847563,0.5961350833639001,0.6186275066211718,0.6215355033465019,0.7452660377544106
2883,0.744540570296708,0.9345085584108231,0.878591083089929,0.6312220733864591,0.6867754049909882,0.6627272641969787,0.8016572148401744
2884,0.7446620268023049,0.9160172738781999,0.8533839685377977,0.6119557221466442,0.6350697223023062,0.6512152469416,0.7990263269733131
2885,0.7163593513713927,0.8871702746024961,0.8251542370787304,0.5718450345714626,0.5451211024092031,0.5870951737800745,0.7101487617377884
2886,0.7542492938135255,0.9289045308556114,0.8794655543407605,0.6330597180888531,0.6342989352793311,0.6535616738281528,0.791274657102327
2887,0.6648801006365802,0.8568973325830689,0.7618294441948429,0.5112906914477992,0.5191802346954315,0.5579614837241345,0.6835238020992349
2888,0.732804322092288,0.9036627634619074,0.8210237921928121,0.5965760348190393,0.5974924856461186,0.6147526021110181,0.752942408441972
2889,0.6685899921618857,0.8864816840745774,0.7782370735536829,0.5400840160414923,0.5095186770740907,0.603962329419953,0.7548138744051721
2890,0.7270968385076839,0.9103302438312245,0.8452099489774998,0.5997697109666124,0.6403569614330806,0.6246333477686731,0.7669621409016528
2891,0.7497291669509774,0.9198752179226402,0.8487698111672874,0.636567027505809,0.6297022201103802,0.6353819190226995,0.7661323064933903
2892,0.7550925969385146,0.9087035560663431,0.8562056838667642,0.6108714163126493,0.6080481272364445,0.6201457360670805,0.7521058084241353
2893,0.7457736011011792,0.9226537875806342,0.8710001102423907,0.6220787466013575,0.6744253623403504,0.6347321829218247,0.766127669176711
2894,0.7341418206712579,0.9003445036139135,0.8329475768992693,0.6000854411207132,0.5915188777625997,0.6274774025049774,0.7662170624277485
2895,0.6807095217471987,0.8855431395525697,0.7967506110562745,0.5389215734661069,0.59773966864231,0.6361924525158822,0.7672820548876955
2896,0.722116108581017,0.904564109430189,0.8408645943908405,0.5870466269161063,0.5233570033024341,0.5959523641985107,0.7354015635622873
2897,0.7798267816516173,0.9247150443277946,0.8672251957113614,0.6643650418634077,0.6490474269253935,0.6564227280834237,0.782422202192168
2898,0.7600725572432456,0.9171876344410461,0.874936418445759,0.6294771005671816,0.5738035283955614,0.6216593007532836,0.745195958016075
2899,0.7521393790642851,0.9174395751095592,0.8702180216274039,0.6262039713632364,0.6365844117477631,0.6199382452240086,0.7638270701026585
2900,0.7245591513979163,0.8969495525363972,0.8245379517665343,0.5914284531505601,0.6243655473784693,0.6391962279877523,0.7656912184719042
2901,0.6948657919091197,0.8944523065514242,0.8246869243247174,0.5522008069345816,0.5908817286923924,0.6208722738142349,0.7562753562917361
2902,0.6734891012175652,0.8710957042791364,0.792124065961564,0.5206749476607542,0.5244095150275008,0.590178149012045,0.7285132238891865
2903,0.7378972435869935,0.9000803875573353,0.8390296770318973,0.6020766802876109,0.563885589104818,0.6239135152647962,0.7597986394813614
2904,0.7743573077399718,0.9175145486072683,0.8694782442330139,0.6568071149380528,0.6047918534886365,0.6165432828332295,0.7487009056627512
2905,0.7628497568719262,0.934350910264122,0.8879474017432626,0.6513391852985939,0.6280645664353448,0.6484115897100833,0.7712214975077378
2906,0.7505207367607729,0.9120734193753749,0.8625202138840643,0.6144496882296673,0.6509055006418037,0.6618915716018353,0.7952239913171859
2907,0.7015794369957822,0.8974607382437318,0.8267935404724928,0.5676405997513522,0.5596311349361539,0.6201467476548951,0.769842879396274
2908,0.7002859195604794,0.8811085785183795,0.7826690682976342,0.5635640155016942,0.567623225688256,0.6108470073570437,0.7484868927993833
2909,0.7146517586065844,0.8912904016069771,0.8191372723569001,0.5740485382083675,0.6095859875933114,0.622151226806869,0.7487552525310586
2910,0.7407741330944433,0.8967374007203581,0.8514959948475136,0.5860033222980221,0.5845938893369254,0.621976658688444,0.768122029255455
2911,0.7357182314672506,0.9121862039832823,0.8474773922188202,0.6075101959620713,0.6308223712696448,0.6385999922666359,0.7703931349872034
2912,0.8051399241543382,0.9521964645590902,0.9121327368008956,0.7199177654900102,0.7168360935622865,0.6843607104115933,0.8189388569506729
2913,0.737327409957083,0.9141124741814165,0.8588469166516194,0.6014480369568138,0.6231237292682777,0.6203664118187369,0.7584425090364879
2914,0.7507342113471865,0.9199331384652963,0.8738298052302846,0.6163144539850816,0.5889580496577407,0.6239217826894573,0.7464363007090885
2915,0.7007414495124841,0.89743187318766,0.8097061355637658,0.5599326763171679,0.5789119903283253,0.6282981690061515,0.7752341454244094
2916,0.7250986957589322,0.9106997831662784,0.8437525362391896,0.5944776651305903,0.6643396071081548,0.6377359710554721,0.7686340785547768
2917,0.7154522323367726,0.8930585610451565,0.8284393753118235,0.5703036199513122,0.6228459843727702,0.614204471188536,0.7488417727867512
2918,0.761617858728834,0.9255363977283915,0.8687824486822614,0.653397727714943,0.6310815837343908,0.6380019593491532,0.7763824829623747
2919,0.7394878041176288,0.9109778678423012,0.8453829263853926,0.6077465881352742,0.6473980841935391,0.6512122542919737,0.7832669947007614
2920,0.7530747990455838,0.9105261479182762,0.8514050285154949,0.6228283403649404,0.6212837120575216,0.6171042909814767,0.7379950488372616
2921,0.7671527924417757,0.934366160084669,0.8771044928051347,0.6740448020430998,0.6277458953212146,0.652431221757017,0.779837972760034
2922,0.736335285405614,0.9111783197359091,0.8580105398209713,0.6030815696567521,0.5924736840260316,0.6180708505543272,0.749408907735744
2923,0.7303662279857904,0.9200987301276055,0.844289744627076,0.6050065972743383,0.6553315512502329,0.6379735181218675,0.7790319742715732
2924,0.7391174051057098,0.9174563139391957,0.8578961148172917,0.6090544353827576,0.5962612555981248,0.6108976080715877,0.7278374360133115
2925,0.7364070319672502,0.9161969153864888,0.8487437588813844,0.6191386709001625,0.570460431925998,0.6232026581359487,0.7406423182390889
2926,0.7314170940116687,0.9039139420378757,0.8502663671285248,0.5930307378148881,0.5784371929277596,0.621957102413273,0.7477225007889139
2927,0.7559354566691951,0.9170934158595319,0.8595524146185801,0.6316758478553743,0.6236566940377481,0.6208393219658165,0.7622235831788264
2928,0.7405941781683962,0.9058631507146546,0.8385401046147244,0.6073818388634457,0.5691689490890698,0.6193613397770567,0.7465132287867723
2929,0.7348942032827808,0.9225679704737698,0.8629577737912815,0.6063173477441447,0.6033694963562871,0.6372375169626305,0.7853112128644811
2930,0.740044099582344,0.9177219644354423,0.865994902043713,0.6028695814989797,0.5762278964786043,0.6360075915880848,0.7799773647297161
2931,0.717489342365118,0.8934789602326556,0.8186180544755243,0.5697204585833467,0.5543179402123042,0.6111901898848918,0.7331091787094434
2932,0.7408841621208526,0.8947261313048728,0.8210112464467523,0.5857086453996038,0.6149422961292975,0.6295923246709982,0.7492584501810553
2933,0.676085190458411,0.9011345872950502,0.8296320768265668,0.5501714307062044,0.5783380870915527,0.6096685527298357,0.7551672934260211
2934,0.7005436214947806,0.8882763671189542,0.7960364810113449,0.5521040271131842,0.5813820258918628,0.6168927257635495,0.7483900198685363
2935,0.7306367740385667,0.8996945187053722,0.8298238930221116,0.583276010339363,0.5656623898757178,0.6062255422756564,0.746858208430145
2936,0.714746818647867,0.8975699410630823,0.8307055276366472,0.5768664267148791,0.5886121319639446,0.6213498788852971,0.7677619493437355
2937,0.7424242386546163,0.9092198916103135,0.8517485458561205,0.601794727875847,0.6400136862282868,0.6423647509599474,0.7899732107723689
2938,0.732618278939036,0.920457018703884,0.852369032541968,0.6101057585262585,0.6301328726401356,0.6382668483716941,0.7806893065462412
2939,0.752568325688494,0.9233235510806358,0.8553626179702549,0.639157540256449,0.5891716320626192,0.6426018776118056,0.7833650799412858
2940,0.7225957883733526,0.8883708037249491,0.8327941427654657,0.564984975485745,0.5507159964565491,0.608532787890385,0.749246824616397
2941,0.7404372289213681,0.9041508714987779,0.8479076710384525,0.6018373789436272,0.627004587092318,0.6248796672967754,0.7599632623443758
2942,0.7126500426613592,0.9090895187367252,0.8423392879520172,0.5803435735789001,0.6369655124532654,0.6287628919081423,0.7892455385236035
2943,0.6694658848735893,0.8719873360961492,0.7868717691558953,0.5225579771392798,0.5371672696912098,0.6038691311307451,0.7364429814186756
2944,0.7412034087041792,0.9259426509927965,0.8590850922856509,0.6243738656106852,0.6177886274706689,0.6252064519449588,0.738472199503631
2945,0.740714566703996,0.8992685379314865,0.8647398357078847,0.5831155446433548,0.548321738775819,0.5960197965248017,0.7336227219658539
2946,0.6666002236331224,0.8766079483183611,0.766573674938481,0.52979605691198,0.5417158744164872,0.5999505326957904,0.7219917382000393
2947,0.7586672853559094,0.9104480903296099,0.8520140622069122,0.6147980861271015,0.6044754497256692,0.6221839231433003,0.7600112976179804
2948,0.7310815165735504,0.9107628652957876,0.8465846506654738,0.610708684429133,0.6445938808663988,0.624425813226455,0.7675133771837981
2949,0.7605879607166947,0.9202619587554942,0.8842037562191932,0.6235673310439626,0.641131479176305,0.6384249039868972,0.7645125947344453
2950,0.7405207901577988,0.9031156088417703,0.845436911283986,0.5867476444283095,0.5970624430037932,0.6308700446770066,0.7704296362670435
2951,0.7433933488415875,0.8985087976474707,0.8457761715344393,0.595788305471217,0.603862521245351,0.6378162820891959,0.7739043460405702
2952,0.7092470126556293,0.8938139583344927,0.8019474301277841,0.5671499532672849,0.5922280292827864,0.6246359791686229,0.763358644642816
2953,0.7540507934204332,0.9184644135339064,0.8709032155906055,0.6192669698912544,0.6459946686841236,0.6461547920627682,0.7786200428286024
2954,0.7149957937134865,0.8937692616626662,0.828743855301474,0.5617228030186318,0.5833655557613722,0.5984148070116551,0.7332176946871307
2955,0.7419144346246143,0.91548161522714,0.8572988417237073,0.6120079352097678,0.617448136302655,0.6318662565667906,0.7629208824996881
2956,0.7926639086956081,0.9469318632802526,0.9153409759022597,0.6881409962353348,0.681610251486768,0.6543125606548383,0.8007099276171991
2957,0.7016090240059705,0.8961987232040747,0.8117438186040026,0.5663038102319259,0.5964315265682317,0.6252644083235581,0.7655912776313439
2958,0.7454963807333979,0.920750695350603,0.861738631101148,0.6156371618461826,0.6138015186927864,0.6372954782487464,0.7892624659737573
2959,0.713186948691321,0.8857904489474934,0.8186742324027929,0.5645815258384402,0.5436470395318157,0.6160363686430562,0.7459298301514962
2960,0.8084657429825761,0.9434297269953421,0.9048976643180976,0.6988338283446638,0.6746591327662619,0.6546386207354484,0.7768636892179903
2961,0.7332441928009447,0.9098216071619297,0.8460327750442385,0.6080563190907015,0.5730265318905621,0.6160192814646794,0.7604042068160303
2962,0.7454994245403835,0.9197416331947688,0.8494565453957074,0.6175653361265117,0.628538028837184,0.6400057764768412,0.7700073917309286
2963,0.7124188307325457,0.899898281449355,0.8305954908419282,0.5670628814119147,0.6034401195507717,0.6068369131111844,0.7359727837125689
2964,0.7226358032993434,0.9238791874953529,0.8680861276842294,0.6081027988581856,0.6384961536295389,0.6475448351843455,0.7805515709236751
2965,0.7384124921241717,0.9167471009105302,0.849973870139709,0.6123718544405066,0.5961290492435719,0.6212539051380378,0.7700099150147585
2966,0.7534923348952748,0.9146178120061077,0.8623203434964833,0.6197228457448745,0.6354196653005171,0.6403100185407878,0.7881949216225916
2967,0.7596226209801054,0.910985429124468,0.8613092245370201,0.6174419648175872,0.6287075127969437,0.6321977731822784,0.7419673714250067
2968,0.7781744538331112,0.9196103063259552,0.8825253735032704,0.648488600980761,0.6546753543113988,0.6501466713798529,0.7910190227996562
2969,0.6759049953632555,0.8702743892130081,0.770049512838178,0.5237614259679603,0.5850089950190671,0.5989352473681062,0.7488299534173246
2970,0.7275427146800029,0.8931091178497435,0.8368437867952875,0.5763190572721876,0.565419570777904,0.6038143703888104,0.7186587746692189
2971,0.6991146687159301,0.8881360841877266,0.8055817620916604,0.5633145728201375,0.6009330520340437,0.6148333934371316,0.7419577035966557
2972,0.768837082356285,0.9319785163178113,0.8845658193737038,0.654062951405613,0.6544476851804555,0.6714330702040815,0.8147724953654951
2973,0.7498737378803332,0.9150074997992151,0.8617885200140548,0.6256998746326087,0.6071461089816511,0.6242638885423467,0.7656409019964208
2974,0.7160511392223461,0.8868264984669394,0.816960956522317,0.5651544411363678,0.5499311683133765,0.5822850609232966,0.7097793411271962
2975,0.7324304464919933,0.9135866453656877,0.8396799297331776,0.6178591112010373,0.6201615562067276,0.6460887415119135,0.7807627602558226
2976,0.7660038782498946,0.9081290207515545,0.8612316286307822,0.6270257034696701,0.6076285828659044,0.6087536118525495,0.7373434207375713
2977,0.7095099099789434,0.907231187688801,0.8493840144266491,0.5795321805286318,0.6014092135415756,0.6236960351450878,0.754504464906763
2978,0.7400628776237463,0.916747339819455,0.8769656369974175,0.5981131928525496,0.5883261129055373,0.6207238217180524,0.7420472152109573
2979,0.7146030501132482,0.9127544281163296,0.8502437517546666,0.5911281743905601,0.6263331339266881,0.6254944070407983,0.7669007684077995
2980,0.6940271080514907,0.8883197402795022,0.8160160369704053,0.5472287738897093,0.5567324391930113,0.6100468997511861,0.7537066189343005
2981,0.7332959619239005,0.8989009466304144,0.8319182917357864,0.5925853452336401,0.6060048167017992,0.611395872094971,0.7403174679521667
2982,0.653698192810569,0.8356053585651786,0.7589749602696696,0.4791567536365352,0.5237379353915805,0.5594961889895916,0.6684058003458653
2983,0.7501502189415256,0.9040888524041304,0.8565715704910167,0.5912881780851831,0.6254463489891954,0.6379538062056456,0.7649116389748999
2984,0.7015161957463482,0.9014229182383194,0.8236639062614984,0.5746570623110908,0.5866603814977794,0.625283574485328,0.7609749331074788
2985,0.7273399857910622,0.9089619536795226,0.8492870851518518,0.6130563536127479,0.668517697300571,0.6373855232681563,0.7780828808196548
2986,0.7892119952446637,0.9349194989639813,0.8920722119909886,0.6765772504821617,0.6602311944213097,0.6544723105611083,0.7927580370031386
2987,0.7125289813891996,0.9050313304973278,0.8299281823541784,0.5860586602514819,0.6240021088941643,0.622763054438893,0.7656339256356678
2988,0.6536320080695804,0.8825082334104395,0.777476190163537,0.5196930233862642,0.5549457210430322,0.5940569669289073,0.7238624791115558
2989,0.6945930341343951,0.8772510717067574,0.8058136635984045,0.5396117057280629,0.621261595011081,0.6247480537671175,0.7625789273881507
2990,0.729928719106905,0.9031172850648198,0.8252023884899525,0.5921375932154291,0.5791513975314236,0.621492014082928,0.7546189795459018
2991,0.7262355118834596,0.9215031911638419,0.8576191931121394,0.6000287207487839,0.6515166174079219,0.6428423512649072,0.782871249485573
2992,0.749038805680903,0.9152650015910396,0.8667242989128633,0.6105103359464141,0.6313237226767785,0.6259106623758951,0.7537273745262579
2993,0.7316767223057833,0.8988408268108976,0.8294333522946087,0.5883349754908354,0.5688382580646557,0.6203248182773102,0.7465246341885671
2994,0.737955861832829,0.905830299810429,0.8350963669322583,0.6107333405848574,0.6356739518109458,0.6156680093059512,0.7408818438749449
2995,0.7425002670890393,0.9124574953418468,0.8320814076683428,0.6162812699884204,0.6347523628168479,0.6456120656489397,0.777494445727406
2996,0.7139732984521164,0.9051593486529539,0.8370368807262607,0.5809606042217632,0.6073074364365849,0.6240298053615907,0.7532642255286253
2997,0.7680911245618135,0.9272184750394291,0.8697065853264755,0.6551304891667099,0.6388888739978826,0.6410443691678825,0.7837858780175049
2998,0.6788320624583773,0.8897166598918792,0.8058925081989939,0.5425689323396642,0.6102803884522123,0.6025171309073726,0.7466026266881445
2999,0.724397206671815,0.9196301551205931,0.8485091154534831,0.6101733434374624,0.5533378867404407,0.6257124460590555,0.765389448846053
3000,0.7216932341535122,0.8871625526162562,0.7994582029895277,0.5761905853864233,0.5824253932396459,0.5966019307234022,0.719755398182126
3001,0.719037172651919,0.9005967176659679,0.8304959986265676,0.5728906168000432,0.5282075520561799,0.596186781568473,0.7380244129569938
3002,0.7168942423102694,0.8923178491154516,0.8185951223741434,0.5700979482508121,0.5994766234518818,0.6185669826170566,0.7604802347548663
3003,0.722996063692169,0.9034914285752659,0.828888756484599,0.5789034627000335,0.5832821411369333,0.6203502748117827,0.7648588085235272
3004,0.750513115738733,0.9144842394590351,0.86446838006864,0.6234323724744608,0.5878291282461126,0.6178701908285342,0.7432952606754774
3005,0.691815830632494,0.9079684562830721,0.825733060331813,0.5793871277429726,0.5513069746611015,0.6312327713618713,0.7579758107032375
3006,0.675558301199737,0.9009995107805677,0.8283698986537208,0.5572407224745046,0.6153962553310275,0.6087993908115877,0.7599235501044277
3007,0.7348833295855799,0.900116045205297,0.8415678843396746,0.582892864179756,0.5959680882894673,0.6226693409904923,0.7499957244538079
3008,0.7687540097143132,0.9205826602018629,0.8623665974864119,0.6488226894852297,0.6551434081855072,0.6430119999196098,0.7758987565289088
3009,0.7255445081801071,0.9221715121882186,0.8637060617481844,0.6216875320139488,0.6306473435569144,0.6299236408684572,0.7842974611053204
3010,0.7167822155245612,0.8971582528641583,0.8406263387604482,0.5695541828262265,0.6087480951146951,0.6165012720272258,0.7309761821564238
3011,0.7700263215529032,0.9288334103395599,0.8726124239904216,0.6543128264793941,0.6468652291190851,0.6476510608418982,0.7842275420087291
3012,0.7516922284281087,0.904636801520259,0.8589918363928551,0.5945914198484175,0.5364640853638919,0.625738057102353,0.7726727106633853
3013,0.7551232927338754,0.9049917468206784,0.8471462631468873,0.6158480641780285,0.6056356137256032,0.6382226226198717,0.763275952505116
3014,0.7141905173937396,0.8959405731220784,0.8076587883042712,0.5881573902130439,0.5679559746015802,0.6021345445970978,0.7368857354122714
3015,0.726766862901434,0.9276419166793322,0.8751244090878544,0.6061258325015175,0.6444416041879488,0.6170311283182353,0.753724649196032
3016,0.7482560421945326,0.8993502074593033,0.8511326506403664,0.5924867494473101,0.5771908823540863,0.6149996547564169,0.7327190335440045
3017,0.6776759215292243,0.8918782454008582,0.8015393679839418,0.5363981620409255,0.5560746330072917,0.5869370700017481,0.7352427991085884
3018,0.7770003990725264,0.9306051975794931,0.887966885598799,0.6508740585335282,0.6589229909582037,0.6388504185420448,0.7715978124322644
3019,0.7573306868844538,0.9254637135085524,0.8564789341464835,0.6450917612199634,0.6650552873792956,0.6407737241553146,0.7791488334349562
3020,0.7318649485468101,0.8965266763363546,0.841102185829052,0.560517853984079,0.5814587167584349,0.6019606765315358,0.7353949611311046
3021,0.7305470108285038,0.9093450746518462,0.8497003544927295,0.6019822481633225,0.6185059772115431,0.6245929181426928,0.7580207677562811
3022,0.7567010811909586,0.9108347619095241,0.8542749786242886,0.6226609497855359,0.5396296128963194,0.6003024987918596,0.7348049133518701
3023,0.6953252784624183,0.886097434244078,0.8282931117445884,0.530586686413642,0.5666553156220133,0.6030848451307762,0.7433217595059369
